64,	'Lee Sin',	'the Blind Monk',	'As a young teen, Lee Sin was intent on becoming a summoner. His will and dedication were unmatched by any of his peers, and his skill drew the attention of Reginald Ashram, the League's High Councilor at the time. While studying at the Arcanum Majoris, Lee Sin became frustrated with instruction paced for the other students. He spent his free time researching the nuances of summoning in hopes of graduating sooner. He made amazing advances in his arcane studies, surpassing all other students. By all indications, he would have become one of the League's greatest summoners were it not for one terrible mistake. Too impatient, he attempted to test his ability by summoning a beast from the Plague Jungles. What he summoned instead was a young boy, but not in one piece. He barely had time to look the boy in what was once his face before the jumbled human mass fell lifeless to the floor. A League investigation later revealed that the boy's entire village was obliterated by feedback from the ritual.Lee Sin's talents were so promising that the League was willing to overlook the incident, but he could never forgive himself. He left the Institute and journeyed to the Shojin Monastery for eternal repentance, swearing never to practice magic again. Years later, hoping to atone for his crime with martyrdom, he set himself ablaze as a protest of the Noxian occupation of Ionia. He remained alive in this state, enduring searing agony for weeks. His actions paved the way for a League match wherein Ionia prevailed, but by the time he was doused, his eyes had been burned completely from their sockets. Hailed as a savior, he was reborn, and his will to act invigorated. He joined the League of Legends to continue his atonement with sweat and blood, a true monk's only possessions.''The actions of one may sunder the world, but the efforts of many may rebuild it.''-- Lee Sin',	'assassin,melee'
67,	'Vayne',	'the Night Hunter',	'The world is not always as civilized as people might think. There are still those who would follow the blackest paths of magic and become corrupted by the darker powers that flow through Runeterra. Shauna Vayne knows this fact well. As a young privileged girl in the heart of Demacia's elite, her father tried to convince her of the constabulary's ever-vigilant eye. Young and naive, she truly believed that her world was one of perfect safety, until one night, when a twisted witch took interest in her father. The malevolent woman overcame her father's conciliar guard, then tortured her family before murdering them. The young Shauna escaped only by hiding herself and then fleeing once the hag had departed, plagued by the screams of her loved ones as she ran. A burning hatred was born in her that day, one that could never be denied.Vayne was able to take care of herself using her father's money, and she began to train as soon as an instructor would have her as a student. By the time she was a fully grown woman, she had become a grim warrior. However, the fields of battle were not to be her home. Demacia needed a protector, one who hunted those lost to the darkness. Shauna used her family's contacts to become the first Night Hunter, and now her prowess is the stuff of legends. It is said that those who practice the black arts quake when they hear that the Night Hunter is on the prowl. Despite her crusade, Shauna has looked at the League of Legends in horror. There are champions who have clearly lost themselves to the blackest of magics, and who have been embraced within the League even though they should be put down for the safety of all. The time has come for the Night Hunter to execute her secret mission - to purge the League of Legends.Not all shadows are to be feared. At least, if Vayne has her way.',	'carry,ranged,assassin,stealth'
68,	'Rumble',	'the Mechanized Menace',	'Even amongst yordles, Rumble was always the runt of the litter. As such, he was used to being bullied. In order to survive, he had to be scrappier and more resourceful than his peers. He developed a quick temper and a reputation for getting even, no matter who crossed him. This made him something of a loner, but he didn't mind. He liked to tinker, preferring the company of gadgets, and he could usually be found rummaging through the junkyard. He showed great potential as a mechanic. His teachers recommended him for enrollment at the Yordle Academy of Science and Progress in Piltover, where he may very well have become one of Heimerdinger's esteemed proteges, but Rumble refused to go.  He believed that Heimerdinger and his associates were ''sellouts,'' trading superior yordle technology to humans for nothing more than a pat on the head while yordles remained the butt of their jokes. When a group of human graduates from the Yordle Academy sailed to Bandle City to visit the place where their mentor was born and raised, Rumble couldn't resist the temptation to see them face-to-face (so to speak). He only intended to get a good look at the humans, but four hours and several choice words later, he returned home bruised and bloodied with an earful about how he was an embarrassment to ''enlightened'' yordles like Heimerdinger. The next morning he left Bandle City without a word, and wasn't seen again for months. When he returned, he was at the helm of a clanking, mechanized monstrosity.  He marched it to the center of town amidst dumbfounded onlookers and there announced that he would join the League of Legends to show the world what yordle-tech was really capable of, without hiding behind a foreign banner.''Ugh, it's gonna take forever to scrape your face off my suit!''-- Rumble',	'mage, melee, pusher'
69,	'Cassiopeia',	'the Serpent's Embrace',	'While her sister Katarina has always been the most celebrated member of the household, the Du Couteau family has a long history of service to Noxus. It has often been said that no soldier has ever been as fortunate as General Du Couteau to have been graced with daughters. His youngest, Cassiopeia - despite lacking her sister's killer instincts - was equally renowned in court for her stately character and elegance. Cunning as she was beautiful, the temptress could never be found far from the arm of any foreign dignitary, her wiles prying secrets from the lips of even the most wary attache. With the Noxian barbarian pacification campaign having ground to a standstill, Cassiopeia had set her sights on a diplomat from a tribe of the Freljord region. Thinking him an easy mark, the scheming seductress set about beguiling him. He refused to confide in her, however, until she swore an oath of secrecy upon his sword - a strange weapon with a serpentine curve to the blade. Once her tryst was over, Cassiopeia provisioned her father with information regarding the barbarian resistance. As she divulged this intelligence, a wave of revulsion washed over her. She screamed in agony as her silky skin hardened to scales, her lustrous hair thickened to leather, and her manicured fingernails sharpened to claws. Dazed, she fell upon a group of horrified servants, rending them limb from limb in a heartbeat. When it was over the blood-soaked figure was no longer the ravishing jewel of the Noxian court, but a horror trapped somewhere between woman and serpent. Unable to serve in her traditional capacity, Cassiopeia departed for the League, continuing her service to Noxus on the Fields of Justice. ''Though she may have appeared the innocent flower, she was the serpent under it.''-- Katarina, the Sinister Blade',	'mage,ranged'
72,	'Skarner',	'the Crystal Vanguard',	'Centuries ago, there lived a race of creatures as ferocious as they were wise. The Brackern were unusual beings blessed with the earth's primal magic, embodied in the form of crystals. Their kind knew of an arcane ritual to bind their life's essence to a crystal, communing with the magic embedded in it. With this power, the Brackern thrived in the Odyn Valley, protecting both creatures and crystals alike. Despite attacks from those looking to claim the primal magic, it seemed that nothing could get past the Brackern's defenses. Nothing, that is, until the devastation of a Rune War.A vicious battle was fought near the Odyn Valley and the unleashed chaotic magic poisoned the crystals. The Brackern began to grow sick and die, and no amount of defensive magic could reverse the effects. To avoid extinction, their only course was to hibernate underground until the wars stopped. The strongest, most intelligent Brackern hibernated closer to the surface to awaken first and assess the world's condition for the return of their race. The recent mining operations and violent escalation in Kalamanda were enough to awaken the first of these vanguards. When Skarner burst to the surface, he lashed out in anger and confusion. Reason eventually won out over his anger when he realized that the agents of the League who found him were simply functionaries. Skarner was invited to the Institute of War to share the Brackern's story. In return, the summoners told him about the history that his kind had slept through. Much had been done to curb the unchecked use of magic since the Rune Wars, but it was obvious that the world was not yet safe for his kind to reawaken. For now, however, there is a place where Skarner can use his power to change the world into one to which his kind could eventually return: the League of Legends.''The humans have not yet learned to control their magic - what once was Kalamanda is now a crystal scar on the history of this world.''-- Skarner',	'fighter,jungler,melee'
74,	'Heimerdinger',	'the Revered Inventor',	'It is unusual to see yordles outside of Bandle City, but the lure of science was something Heimerdinger could not resist.  By the time he'd completed his third doctorate, he had already become the greatest of all yordle scientists and there was little his home could still offer him.  The great academies of Piltover far to the north called to him, daring him to make his mark in the City of Progress.  Knowing he would never thrive away from his own kind, Heimerdinger gathered like-minded yordles to join him in his quest, thus forming the backbone of the now famous Yordle Academy of Science & Progress.  Since then, he has become one of the most respected minds of the modern age and his academy is one of the leading institutions in all of Valoran.Heimerdinger has pioneered many new scientific achievements, delving deeper and deeper into the field of techmaturgy, including the development of the now ubiquitous star-rods that light many of the streets of the city-states.  However, there is something strange about the Revered Inventor.  In his quest to expand knowledge, he underwent an experiment of his own design to allow him to use a greater portion of his brain simultaneously.  It most certainly worked, but at an unusual cost - Heimerdinger's brain increased in size.  His head changed along with it and now the great scientist looks like a yordle with a giant brain-shaped head.  Heimerdinger has turned his attentions to the current state of war on Valoran, however, and works to rectify what he considers is an unacceptable situation.  Heimerdinger believes that science is the key to saving the world.  Much more, he has rolled up his sleeves and is out to prove this as a member of the League of Legends - most definitely as the League's smartest champion!Science is on the march.  Look out!',	'mage,pusher,ranged'
75,	'Nasus',	'the Curator of the Sands',	'The enigmatic creature known as Nasus came to the League from a faraway world, and served as part of a vast and learned desert empire. There he was a respected and enlightened individual, having been made the Keeper of the Great Library. However, he was also part of a race of animalistic creatures that served as the rulers and protectors of the people. Unfortunately, there were others of his kind that believed they were more than protectors. They were under the egotistical delusion that they had ascended to become gods. War on Nasus's world was never more than a breath away, as these deluded others sought to enslave the people and establish a totalitarian sovereignty. In the midst of a heated battle, just as Nasus was about to slay his treacherous brother Renekton, he was pulled through the cosmos to a summoning circle in Runeterra.At first angered that he had been taken just as he was about to cripple the enemies of his people, Nasus' advanced intellect won out when he heard the pleas of mercy from the summoners. He learned that Runeterra was also filled with its own brand of injustice. This danger was no less threatening than what he had fought against at home, and champions were needed to protect the people of this world. Heeding the call, Nasus chose to take his place in the League of Legends, knowing that his brothers and sisters would carry on the fight back home. These days, he is the Curator of the Sands, feeling most at home in the crumbling ruins of the Shurima Desert. However, recent disturbing news has reached the Keeper's ears - rumors that perhaps his brother had not in fact been left behind. If this were the case, the destruction of Renekton would quickly become Nasus' main priority, before this world too faces the threats of his brother's forked tongue and endless ambition.The Curator of the Sands, though contemplative, is not to be trifled with.',	'fighter,pusher,melee,recommended'
76,	'Nidalee',	'the Bestial Huntress',	'There are few dwellers, let alone champions, residing in the blasted and dangerous lands that lie south of the Great Barrier. Much of that world still bears the scars of past Runes Wars, especially the mysterious Kumungu Jungle. There are long-forgotten treasures in these strange places which many risk life and limb to acquire. The champion known as Nidalee was only a young girl travelling with her treasure-seeking parents when they lost their way in the dense, rainy jungles. The jungle was unforgiving, and she watched her parents suffer agonizing final days as they fell victim to a mysterious and vicious disease.As improbable as it was for a child to survive in the inhospitable jungle by herself, she did just that. Her youthful innocence and a fortunate naivete caused her to appeal to the beasts of that place and she was taken in by a family of cougars and raised as one of their own. She grew and somehow absorbed the raw magic of the dense wilds, evolving beyond both her human physiology and her feline affectation. On one pivotal day in her life, standing over the torn remnants of a Noxian squad of woodcutters, Nidalee chose to rejoin the so-called civilized world, to fight in the League of Legends so as to protect the vast woods from both Demacia and Noxus.Nidalee was taught to fight by her feline family, battling viciously with tooth and nail. Something in her feline ways may draw you to her, but remember that she is no pussycat.',	'support,pusher'
77,	'Udyr',	'the Animal Spirit',	'The mystics of Ionia delve into the deepest mysteries of Valoran, pioneering the most inner depths of spirituality.  Their adepts are some of the most devout proponents of enlightenment and harmony...but as is always the case, there are those who follow a very different path.  Born in a grassy clearing under a red moon, Udyr has always been compelled by the primal drive within him.  His will was not untempered, simply undomesticated.  As a boy, he toiled on his father's farm, but he felt a much deeper connection with the mustangs that would graze in the distant fields than with the townsfolk who would visit.  Oftentimes he was dragged into the house at night with a swat and a scolding when his parents would find him sleeping beneath the stars.On the day of his sixteenth birthday, Udyr bade his family farewell and struck a path to the east, determined to shed the trappings of ''civilized'' society.  Freed of the shackles of cultural expectations, Udyr tapped into a well of inner ferocity he hadn't known before.  His feral senses roiled to the surface and he let them overcome him.  It was at this point in his life that Udyr truly lost his humanity.  Poachers and travelers who entered his territory did so at terrible risk, and rarely managed to leave it.A monk on a long journey passed through his woods one day, and Udyr decided to scare him, leaping from a nearby brush.  The monk casually turned and redirected Udyr to one side.  Udyr, enraged, tried time and time again to best him, but the monk was unassailable.  When Udyr was exhausted, the monk wordlessly beckoned him to follow, and together they walked in silence to the Hirana Monastery.  The monks there took him in, and taught him to harness and control his animalistic fury...most of the time.',	'fighter,melee,jungler'
78,	'Poppy',	'the Iron Ambassador',	'While other young yordle girls played skip-step and braided wreathes out of posies, Poppy spent her youth earning calluses and grease stains in her father's armor shop.  Blomgrun, her father, was Bandle City's finest smith.  The only thing he loved as much as his work was his young daughter, Poppy - named for the sprightly sounds of the sparks that leapt from his ever-burning forge.  He welled with pride the day she was first able to lift his trusty hammer, Whomper.  Poppy immediately took to his art, demonstrating a natural gift for smithing, which Blomgrun honed with devoted instruction.One day, a Demacian general named Florin Berell commissioned Blomgrun to craft a helm, glorious beyond comparison.  Blomgrun toiled away on this project, determined to present Florin with his finest work.  He let Poppy set the center jewel, entrusting her with the most important piece.  When the pair finished, they departed for Demacia to deliver it in person.  Word of the general's order, however, was leaked to the Noxian High Command, and two Noxian assassins were dispatched to intercept the delivery.  Blomgrun was able to occupy the assassins long enough for Poppy to escape with the prized helm.  She watched helplessly from the brush as her father was slain.  Instead of fleeing home, she carried the helm the rest of the way to Demacia alone.  She refused payment for it, saying that no amount would compensate for her father's life.  Instead, she offered it as a gift, honoring her father's final intentions.  Florin saw the grim determination behind the tears in her eyes, and requested that the leadership of Bandle City appoint Poppy as the yordle ambassador to Demacia.  Soon after, seeking to crush Noxus with her father's hammer, Poppy volunteered for the League of Legends.Poppy may be small, but Whomper - or her will - is not.',	'fighter,assassin,melee'
79,	'Gragas',	'the Rabble Rouser',	'The foothills of the Great Barrier are home to the hardiest people found anywhere on Valoran. Only those with great fortitude and endurance dwell in what is perhaps the most rugged and unforgiving environment anywhere on the face of Runeterra. It is here that the mighty Gragas keeps permanent residence, living south of Noxus. This behemoth of a man has long eschewed the rigors of civilization for what he calls his ''slice of paradise;'' he has no neighbors to bother him and plenty of space to pursue his life's ambition - brewing.  Grogs, ales, meads, and wine - nothing is beyond his skill to brew. What makes Gragas a truly special brewmaster, however, is his proximity to a large and powerful nexus.The magic of this nexus has seeped into his fermented creations, and Gragas has consumed enough of his own poison over the years to slake the thirst of an army. This arcane alcohol has caused Gragas to swell both in height and girth; he looms over the tallest of men and boasts nearly twice their width. To complement his immoderate size, Gragas has developed an ornery temper - one fueled by liquor and raw magic. His infrequent sojourns into Noxus for supplies always unfold the same way: Gragas enters a Noxian tavern, Gragas gets into several fights, Gragas lays out countless citizens, and finally Gragas flees for the foothills with Noxian constables in hot - though reluctant - pursuit. His misadventures have garnered him the attention of several summoners in the League of Legends, and he is now a willing champion in the arenas...doling out hard liquor and harder fists.The Rabble Rouser leaves a path of drunken destruction in his wake, both in the Fields of Justice and off.',	'fighter,melee'
80,	'Pantheon',	'the Artisan of War',	'Far above the clouds on Mount Targon resides a stalwart tribe of people known as the Rakkor who still revere combat and war as ultimate artforms. They remember the Rune Wars of Runeterra and know that the League of Legends can only repress the rising tides of violence for so long. Each member of the tribe is bred to be a disciplined and vicious warrior, preferring to battle soldiers of either the Noxian or Demacian armies only when outnumbered at least ten to one. Rakkor warriors are trained not only to be as lethal with their bare hands as the most capable martial artists, but also to fiercely wield the many relic-weapons of the tribe. Such treasures have been handed down from generation to generation, and have harnessed the mystical nature of Runeterra in their very cores.  These relic-weapons are among the most dangerous in existence - and it comes as no surprise that they have found their way to the League of Legends in the hands of Pantheon.This stone-faced warrior is a paragon of his people, his very existence an anthem of exultation to the art of combat. Pantheon found it insulting that the people of Valoran would install an organization to replace war, complete with so-called champions, without including the Rakkor. Gathering the blessings of his tribe and armed with the relics of his ancestors, he has descended on the League to show the world a true warrior. He cares not who he fights, and cares nothing for the pageantry or prestige of a League champion, but lives only for the austere glory of battle.  As long as Pantheon breathes, he thirsts for another foe to vanquish.''I was hoping they had more reinforcements.''-- Pantheon, standing amidst the pieces of a brutalized Noxian battalion.',	'assassin,melee'
81,	'Ezreal',	'the Prodigal Explorer',	'Ezreal was born with the gift of magic flowing through his veins. Ezreal, however, was also born with a much stronger sense of wanderlust. Put into school to become a skilled techmaturgist, Ezreal quickly became bored with magical studies. By the time the boy genius was eight years old, he had fully mapped out the underground tunnels of Piltover. The quality of his work was so great that the government of Piltover purchased his maps and salaried his services as Piltover's Grandmaster Explorer. This sealed the deal on Ezreal's path in life - he would eschew the arcane arts in favor of archaeology. Since then, countless of Ezreal's adventures have been written about as romanticized stories.One of Ezreal's latest adventures, however, has brought him face-to-face with his other legacy - his latent magical power. While exploring the pyramids of Shurima Desert, Ezreal uncovered an amulet of incredible power. Aside from the sheer size of the amulet (it was made for a being easily twice Ezreal's size), it allows the wielder to control and shape magical energy - provided a source of magic is in the vicinity. This allowed Ezreal to tap into his natural talent for magic without having to put any serious effort into it - a big win for the Prodigal Explorer. The drawback is that for some unknown reason, the amulet is attuned with summoning magic. Without warning, Ezreal may find himself acting as a champion for, as he puts it, ''a summoner hell-bent on resolving some irrelevant world-shattering League conflict.'' Still, Ezreal feels being summoned into a Field of Justice on occasion is a small price to pay.''There's little time to study musty tomes when you're busy crawling around where the musty tomes originally came from.'' Such is Ezreal's credo.',	'carry,ranged'
82,	'Mordekaiser',	'the Master of Metal',	'Mordekaiser is a being of pure, living agony on a mysterious dread quest. It is said that he was the first of the undead, existing before the Shadow Isles were a whispered threat. His true name and past lost to history, Mordekaiser is feared for his grim manipulation of pain - both his own, and that of others. Anguish fuels and sustains him, serving as his last connection to life, as well as his most effective weapon. In his enigmatic hunt, he's proven no one is safe, for even the most courageous souls have surrendered their secrets in his grasp.One girl witnessed and survived an encounter with pain's paladin. Late one night, the young mage-in-training was awoken by the sound of her master's tortured screams. Overcoming her fear, she charged into the library to find it a shattered ruin. There, she saw a hulking figure clad in a suit of armor that seemed fused to his body. It was clear the grim intruder was looking for something, and was displeased with the results. At the center of the once-majestic chamber, the armored fiend clutched her teacher's broken form. She overheard her master's final words - that he would die before he would give up his secrets. Mordekaiser laughed and said that even death was no escape, then snapped the master's neck with a sharp crack. Moments later, the horrified girl witnessed her master's spirit torn from his body. As if under some dark compulsion, the shade began to reveal all to his torturer and executioner. The girl fled, living to tell her story - should Mordekaiser come for you, even death itself will not keep you from his iron reach.''Fear is confusion, pain is clarity.''-- Mordekaiser',	'fighter,pusher,melee'
83,	'Yorick',	'the Gravedigger',	'The work of gravediggers is essential amongst the living, but invaluable in the Shadow Isles. There are many shades of death there, and each is embraced rather than feared or reviled. One can only ascend from one state to the next with the magical aid of a skilled professional. At the end of the first Rune War, Yorick Mori made his living as a gravedigger. His family owned and maintained the Final Rest Memorial, one of the oldest cemeteries in Valoran. The shovel he employed for his work had been passed down for generations. Each gravedigger taught his son that this shovel was imbued with the spirit of every forefather, and that those spirits would protect him during the long lonely nights amongst the tombstones. To his eternal regret, Yorick died without an heir, bringing the proud Mori line to a close. His body was interred with his shovel in the family mausoleum, and the Final Rest Memorial soon fell to ruin. Death, however, was not the end Yorick had expected.Yorick emerged on the haunted shores of the Shadow Isles - not quite dead, definitely not alive - still clutching his beloved shovel. He soon learned that with it he could act as a ferryman for the Isles' undead denizens, helping them climb death's many-tiered ladder. This proved a curse, as a gravedigger must ''bury his quota'' before he too can ascend, or so the legend goes. No one knows what ''his quota'' is. Yorick dug tirelessly, waiting in vain for the day when he would be freed of his burden. As decades turned to centuries, the shame of his failures came to a head. He returned to Valoran to find his corpse, convinced that salvation might be buried with it. When he arrived, no trace remained of either the mausoleum or the memorial. Hope nearly lost, he discovered the League of Legends, and there saw an opportunity to immortalize the family name he allowed to be forgotten ages ago.''Die first, then we'll talk.''-Yorick',	'fighter,pusher,melee'
84,	'Akali',	'the Fist of Shadow',	'There exists an ancient order originating in the Ionian Isles dedicated to the preservation of balance. Order, chaos, light, darkness -- all things must exist in perfect harmony for such is the way of the universe. This order is known as the Kinkou and it employs a triumvirate of shadow warriors to uphold its causes in the world. Akali is one of these shadow warriors, entrusted with the sacred duty of Pruning the Tree - eliminating those who threaten the equilibrium of Valoran. A prodigal martial artist, Akali began training with her mother as soon as she could make a fist. Her mother's discipline was relentless and unforgiving, but predicated on the fundamental principle: ''We do that which must be done.'' When the Kinkou inducted her into the order at the age of fourteen, she could slice a dangling chain with a chop of her hand. There was no question - she would succeed her mother as the Fist of Shadow. She has had to do much in this role which others might find morally questionable, but to her it is in service of her mother's inviolable doctrine. She now works with her fellows Shen and Kennen to enforce the balance of Valoran. This hallowed pursuit has unsurprisingly led the triumvirate to the Fields of Justice.''The Fist of Shadow strikes from the cover of death itself. Do not impede the balance.''',	'assassin,melee,stealth'
85,	'Kennen',	'the Heart of the Tempest',	'There exists an ancient order originating in the Ionian Isles dedicated to the preservation of balance. Order, chaos, light, darkness -- all things must exist in perfect harmony for such is the way of the universe. This order is known as the Kinkou and it employs a triumvirate of shadow warriors to uphold its causes in the world. Kennen is one of these shadow warriors, entrusted with the sacred duty of Coursing the Sun - tirelessly conveying the justice of the Kinkou.Kennen was born in Bandle City and it was said that in his first living moments he bolted first from the womb and second from the midwife who delivered him. His parents had thought that he would outgrow his boundless energy, but as he matured his energy found no limits and was matched only by his unnerving speed. Despite his astonishing gifts, he remained unnoticed (or at least uncaught, as he was quite the prankster) until, on a dare, he ran straight up the great outer wall of the Placidium. When word of this feat reached Kinkou ears, Kennen was quickly and quietly brought in for an audience. He found that the role of the Heart of the Tempest suited him, frenetically delivering both the word and the punishments of the Kinkou across the realm. He now works with his fellows Akali and Shen to enforce the balance of Valoran. This hallowed pursuit has unsurprisingly led the triumvirate to the Fields of Justice.''The Heart of the Tempest beats eternal...and those beaten remember eternally.''',	'mage,ranged'
86,	'Garen',	'The Might of Demacia',	'Throughout Valoran, the resolve of Demacia's military is alternately celebrated or despised, but always respected.  Their ''zero tolerance'' moral code is strictly upheld by civilians and soldiers alike.  In combat, this means Demacian troops may not make excuses, flee, or surrender under any circumstance.  These principles are espoused to their forces by unrivaled demagogues who lead by example.  Garen, the valiant warrior who bears the title ''the Might of Demacia'', is the paradigm to which these leaders are compared.  Thousands of great heroes have risen and fallen on the bloody battlefields between Demacia and its preeminent rival, Noxus.  It was beneath their mighty banners of war that Garen first met steel with Katarina, the Sinister Blade.  The infantrymen who beheld this event (and survived) commented that it seemed as though the two were locked in a mortal waltz against a symphony of clashing blades.Garen, the pride of the Demacian military and leader of the Dauntless Vanguard, returned from this battle breathless for the first time in his career, though some speculate that this was due to reasons other than exhaustion.  The plausibility of these rumors was bolstered when, in every instance thereafter, Garen seized the opportunity to encounter the Sinister Blade again.  A paragon of Demacian ethic, Garen never entertained such allegations, for he knew others couldn't understand.  Even simply the pursuit of a worthy opponent on the battlefield is, to a true warrior, the reason to rise each morning.  The promise of one, particularly so beautifully and diametrically opposed, is the validation of his existence. ''The most effective way to kill an opponent is to slice through the man next to him.''-- Garen, on front line strategy',	'fighter,melee,recommended'
89,	'Leona',	'the Radiant Dawn',	'On the upper slopes of Mount Targon, the warriors of Rakkor live and breathe only for war.  However, Targon's peak is reserved for a special group of Rakkoran who answer to a ''higher'' calling.  Members of this group, called the Solari, retire their mantles of war, choosing instead to devote their lives to reverence of the sun.  According to legend, the Solari were formed by a warrior who could call the raw might of the sun down upon his enemies in combat.  He claimed Mount Targon's summit, the point on Valoran closest to the sun, for his solar devotion, a tradition which generations of Solari have preserved to this day.Leona's parents were traditional Rakkorans, both bred for the heat of battle.  To them, Leona was a problem child.  She was capable of fighting as fiercely as any other -- including her childhood friend, Pantheon -- but she did not share their zeal for killing.  She believed that the true worth of a soldier lay in her ability to defend and protect.  When it came time for her Rite of Kor, a ceremony in which two Rakkoran teens battle to the death for the right to bear a relic-weapon, Leona refused to fight.  For this, the Rakkoran leaders ordered her execution, but when they tried to strike the fatal blow, sunlight burst forth, bathing Mount Targon in light.  As it faded, Leona stood unharmed and her executioners lay unconscious around her.  The Solari immediately claimed Leona, demanding that her sentence be repealed.  She donned the golden armor of the Solari and they bestowed upon her the sword and shield passed down from the ancient sun-warriors of legend.  The Solari helped Leona focus her abilities, and when she was ready she left to join the League of Legends.''The sun's rays reach all of Runeterra, so too must the image of its champion.''-- Leona',	'tank,melee'
90,	'Malzahar',	'the Prophet of the Void',	'Many men have gone mad beneath the glare of the Shurima sun, but it was during the night's chilling embrace that Malzahar relinquished his sanity.  Malzahar was born a seer, blessed with the gift of prophecy.  His talent, though unrefined, promised to be one of Runeterra's greatest boons, but destiny plotted him another course; his sensitivity to the roiling tides of fate allowed other, unwelcome things to tug at his subconscious mind.  In his dreams, where the veil of separation is thinnest, a sinister thing beckoned.  For some time, Malzahar was able to resist its prodding solicitation, but with each passing night the voice grew louder, or perhaps deeper, until he could withstand the call no more.He ventured into the desert without supplies, drawn by the lure of a specious charm.  His destination: a lost civilization to the east, known to ancient texts as Icathia.  Few believed such a place ever existed, and those who did were certain that the sands had long since devoured whatever remained.  When Malzahar's cracked feet finally failed him, he found himself kneeling at the base of a bizarre crumbling obelisk.  Beyond it lay the alien geometry of a ruined city and the giant decaying idols of dark and horrific gods.  His eyes, seeing what others cannot, and what none should, were filled with the essence of the Void.  His once shifting visions of the future were replaced with the immutable promise of Valoran beset by creatures of the Void.  Standing alone, but not alone, amidst the echoing dunes, he noticed the familiar voice escape his own lips in a parched rasp, bearing three words whose weight trembled his knees.  League of Legends.  Now infused with the power of the void itself, Malzahar set off to the north to seek his fate.''The land may melt, the sea may swell, the sky may fall... but They will come.''-- Malzahar',	'mage,ranged'
91,	'Talon',	'the Blade's Shadow',	'Talon's earliest memories are the darkness of Noxus' underground passages and the reassuring steel of a blade. He remembers no family, warmth, or kindness. Instead, the clink of stolen gold and the security of a wall at his back are all the kinship he has ever craved. Kept alive only by his quick wits and deft thievery, Talon scraped out a living in the seedy underbelly of Noxus. His mastery of the blade quickly marked him as a threat, and Noxian guilds sent assassins to him with a demand: join their ranks or be killed. He left the bodies of his pursuers dumped in Noxus' moat as his response.The assassination attempts grew increasingly dangerous until one assailant met Talon blade-for-blade in a match of strength. To his surprise, Talon was disarmed and facing down his executioner's sword when the assassin revealed himself to be General Du Couteau. The General offered Talon the choice between death at his hand, or life as an agent of the Noxian High Command. Talon chose life, on the condition that his service was to Du Couteau alone, for the only type of orders he could respect were from one he could not defeat. Talon remained in the shadows, carrying out secret missions on Du Couteau's orders that took him from the frigid lands of Freljord to the inner sanctums of Bandle City. When the general vanished, Talon considered reclaiming his freedom, but he had gained immense respect for Du Couteau after years in his service. He became obsessed with tracking down the general's whereabouts. Talon's suspicions led him to the doors of the Institute of War, where he joined the League of Legends in order to find those responsible for Du Couteau's disappearance.''The three deadliest blademasters in all of Valoran are bound to the house of Du Couteau: my father, myself, and Talon. Challenge us, if you dare.''-- Katarina Du Couteau',	'assassin,melee'
92,	'Riven',	'the Exile',	'In Noxus, any citizen may rise to power regardless of race, gender, or social standing - strength is all that matters. It was with committed faith in this ideal that Riven strove to greatness. She showed early potential as a soldier, forcing herself to master the weight of a long sword when she was barely its height. She was ruthless and efficient as a warrior, but her true strength lay in her conviction. She entered battles without any trace of doubt in her mind: no ethical pause, no fear of death. Riven became a leader amongst her peers, poster child of the Noxian spirit. So exceptional was her passion that the High Command recognized her with a black stone rune sword forged and enchanted with Noxian sorcery.  The weapon was heavier than a kite shield and nearly as broad - perfectly suited to her tastes. Soon after, she was deployed to Ionia as part of the Noxian invasion.What began as war quickly became extermination. Noxian soldiers followed the terrifying Zaunite war machines across fields of death. It wasn't the glorious combat for which Riven trained.  She carried out the orders of her superiors, terminating the remnants of a beaten and fractured enemy with extreme prejudice. As the invasion continued, it became clear that the Ionian society would not be reformed, merely eliminated. During one bitter engagement, Riven's unit became surrounded by Ionian forces. They called for support as the enemy closed in around them. What they received instead was a barrage of biochemical terror launched by Singed. Riven watched as around her Ionian and Noxian alike fell victim to an unspeakably gruesome fate. She managed to escape the bombardment, though she could not erase the memory. Counted dead by Noxus, she saw an opportunity to start anew. She shattered her sword, severing ties with the past, and wandered in self-imposed exile - on a quest to seek atonement and a way to save the pure Noxian vision in which she believed.''There is a place between war and murder / in which our demons lurk.''',	'fighter,melee'
